product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
2ce9e5390d425b70acd6b9b016c9ac13,papelaria,33.0,197.0,2.0,225.0,23.0,7.0,15.0
fcaab5d7f656094e49fbe4ee3a506658,papelaria,60.0,234.0,4.0,7650.0,28.0,55.0,37.0
2b80e83f77008f81ae402882631eba97,papelaria,53.0,221.0,3.0,350.0,24.0,7.0,14.0
bfebe3af6798e21f14c80263db86b7a0,perfumaria,59.0,489.0,1.0,494.0,20.0,17.0,17.0
857be5cab7b9c69b973ce723ca69c9f7,eletroportateis,59.0,1091.0,1.0,475.0,28.0,16.0,16.0
26ef5c7fd62e0e6334083bb274a003ba,automotivo,58.0,331.0,3.0,400.0,25.0,10.0,20.0
6a595ba787e397469b1a147508f361a9,automotivo,57.0,1553.0,3.0,500.0,16.0,21.0,18.0
e8f48f7c1f715c4178d57c50dc622da7,papelaria,32.0,527.0,1.0,550.0,16.0,4.0,11.0
1b9eb27d35b89e35c8b32fa9902cdba9,perfumaria,57.0,430.0,1.0,460.0,19.0,13.0,17.0
dc6d974a3b29ff63697e0926f8c76c51,alimentos,50.0,234.0,1.0,700.0,16.0,13.0,12.0
4b90d2bd65c83d4ad8a370c2cd3f277c,artes,46.0,295.0,1.0,1200.0,41.0,3.0,33.0
fcbb2b8c6eb8c27d15790d9834b253b4,bebes,55.0,1988.0,2.0,350.0,69.0,11.0,11.0
c53a665fc8ea6c807c7558cc28fcdd26,automotivo,55.0,897.0,3.0,350.0,33.0,12.0,20.0
cac9e5692471a0700418aa3400b9b2b1,bebes,57.0,2440.0,1.0,375.0,29.0,14.0,20.0
127de0ebca0eb694783d75d96fbf7109,automotivo,59.0,1255.0,3.0,800.0,16.0,6.0,15.0
2829a5eb8a0ac813672891b4c91f7c65,perfumaria,37.0,379.0,1.0,550.0,20.0,20.0,20.0
de000da759e4738d00a6fae5ecddee66,perfumaria,59.0,515.0,2.0,483.0,19.0,17.0,15.0
3e6de3159fd57b7d7e62c584a3c9fc70,eletrodomesticos,56.0,686.0,7.0,350.0,26.0,20.0,19.0
9e93b2c4cb5eea05e75a481c129b104d,automotivo,42.0,291.0,2.0,300.0,16.0,3.0,11.0
6e741443e7a0707cb99e552dc844439a,automotivo,56.0,492.0,1.0,2600.0,28.0,10.0,14.0
2a71535169f1f7a56b266e6877bb8cf9,telefonia,22.0,285.0,3.0,100.0,19.0,3.0,11.0
2229873650d2f1ad2306b8230a59730f,papelaria,42.0,106.0,1.0,300.0,21.0,7.0,15.0
c616bd7e2474cc223adbbb959076439d,bebes,49.0,152.0,1.0,3550.0,40.0,10.0,40.0
9363a83d169b6f7d34b0e9d5c629cd9b,automotivo,21.0,168.0,3.0,1546.0,23.0,7.0,24.0
9a9f428eef4cf4c588633509b9fd1c5a,automotivo,49.0,640.0,1.0,1050.0,14.0,3.0,9.0
afc5c69b96f8f284a0eb2784e9f963b9,automotivo,47.0,460.0,2.0,514.0,24.0,14.0,20.0
88f608e85fd33226d6fa5e15d9748d92,eletronicos,59.0,1302.0,3.0,500.0,16.0,8.0,11.0
200b6dfc80a2ec5fee97a72da6589698,papelaria,53.0,227.0,1.0,400.0,16.0,29.0,23.0
432357855585cf634fc9923523ce5e4a,alimentos,54.0,1887.0,5.0,1150.0,16.0,14.0,16.0
3f26ccc2d547ea9b11e5ef9673fb40dc,telefonia,50.0,548.0,2.0,125.0,18.0,4.0,14.0
0f709fbd9fc86a79d0fadcd6c3d243a5,eletronicos,55.0,1649.0,5.0,800.0,30.0,8.0,20.0
982399060e81855f21f31f1102cbc1aa,automotivo,55.0,322.0,2.0,400.0,20.0,20.0,20.0
83081dc6244771b9cc1ab17b14fb5f31,brinquedos,50.0,1521.0,2.0,1750.0,42.0,20.0,40.0
6862b28b66bffc7da9f9c4fffa2b5cdf,telefonia,47.0,382.0,11.0,100.0,16.0,3.0,11.0
4ea09a369cbc64b94ca857087e1d9611,perfumaria,48.0,657.0,1.0,700.0,16.0,2.0,11.0
664a3e65f7a940066cd9881c28c47f57,musica,51.0,1321.0,1.0,200.0,22.0,4.0,16.0
58df94ef28a89babeedf8fc71592a4c3,musica,45.0,1271.0,1.0,200.0,20.0,2.0,15.0
2cfb0bccba59b1f48db1828a7aa5a770,automotivo,58.0,155.0,2.0,50.0,16.0,16.0,12.0
2fd91ba79b5f4f8342b67bd79cb54b3f,brinquedos,58.0,761.0,3.0,450.0,38.0,12.0,20.0
fb4fe6c3f949da5331edd51fa1e1d3e1,automotivo,56.0,1819.0,5.0,600.0,66.0,10.0,11.0
9f6621f95877826c7f967b6c4e7979b5,automotivo,58.0,835.0,3.0,100.0,16.0,3.0,11.0
22d371a03788bba3e56df85011a9e392,eletronicos,28.0,314.0,1.0,200.0,32.0,10.0,25.0
3d3204ab08bb14fe5114502ad7809384,bebes,22.0,336.0,1.0,900.0,32.0,32.0,15.0
2f1507d615de7f4f0e73e3be811ee6bc,perfumaria,44.0,1071.0,2.0,600.0,18.0,9.0,13.0
ed2fc520be85f46ed17accb235cf3d23,telefonia,47.0,283.0,3.0,150.0,16.0,5.0,11.0
4aaf2a3c07e710f592c5015ce8dc7547,bebes,49.0,375.0,6.0,200.0,29.0,7.0,16.0
169a5b175b7c1727d5654db38acda924,automotivo,59.0,367.0,1.0,6000.0,25.0,30.0,25.0
1118c2ea35cd20b94fe2a16c483cd1a4,telefonia,54.0,818.0,5.0,300.0,20.0,3.0,20.0
e6a5c36890bb6b3ed8a1dd32a9930b77,eletronicos,57.0,181.0,4.0,18700.0,22.0,20.0,23.0
025dcf8f0a969c92d254bc425b380685,automotivo,60.0,354.0,2.0,150.0,16.0,7.0,16.0
23834e58166d8ba5ccce5463b878683e,automotivo,57.0,878.0,1.0,450.0,20.0,15.0,15.0
202a77df8644deb5f8006aea1e013d5d,automotivo,60.0,719.0,6.0,6650.0,53.0,43.0,11.0
6e2e6746f4200ebbb71dfaa3c6ba31dc,brinquedos,29.0,722.0,1.0,1850.0,39.0,7.0,29.0
1de471fe5a17abca787683077343de4d,automotivo,46.0,53.0,1.0,4900.0,102.0,33.0,30.0
8695c431b31927efef5343e675f279e7,perfumaria,57.0,287.0,1.0,450.0,23.0,8.0,15.0
e0f97314f0755610ae37a2da08937104,automotivo,53.0,895.0,3.0,350.0,33.0,12.0,20.0
ac8af924237ed4591dc8d9b8c6a935f0,perfumaria,41.0,2282.0,4.0,6100.0,30.0,40.0,30.0
ba5fb4ab9cd70d201b74b5bad9d4ca00,telefonia,42.0,347.0,2.0,125.0,17.0,6.0,13.0
5cfad4d334cce4266bd2a51c2111f98f,telefonia,55.0,427.0,1.0,175.0,18.0,3.0,12.0
2be42830d259637be25f3290e0495f5d,bebes,49.0,1694.0,2.0,3300.0,78.0,11.0,55.0
2c695dc2939365d813861228bc70abb2,automotivo,54.0,70.0,5.0,50.0,16.0,18.0,14.0
98fdc6ec1dba6a058adc43e511493898,eletrodomesticos,56.0,130.0,1.0,300.0,27.0,13.0,17.0
fd0c762860528d119344e1377b574fc5,alimentos,45.0,723.0,1.0,317.0,16.0,10.0,11.0
8e5e73a07dbd796af762469b663b4c8a,perfumaria,54.0,470.0,2.0,300.0,18.0,12.0,15.0
824d0f65de327bae9d13bbc23528c79a,telefonia,51.0,1311.0,2.0,50.0,18.0,6.0,11.0
d65fd7eff38689490b9831828dac8866,telefonia,43.0,416.0,3.0,100.0,19.0,3.0,11.0
832137af5164ffb89cf407d686aa2d0d,eletrodomesticos,58.0,2439.0,1.0,100.0,16.0,2.0,13.0
c8d2e12c199ab80f26267b6176208ba9,bebes,38.0,240.0,4.0,1300.0,40.0,25.0,30.0
99ba5fbf3ae895fe3a9289acd0a5eb91,telefonia,55.0,419.0,3.0,150.0,17.0,8.0,14.0
0f81e9b864727ae5398d12bea4061449,eletrodomesticos,57.0,252.0,1.0,1600.0,55.0,7.0,38.0
879f3fcede3745f74eef673bf8d5805a,papelaria,59.0,451.0,1.0,400.0,26.0,6.0,18.0
3a64d31450c3b7d6451627e5fad88d77,climatizacao,53.0,1196.0,1.0,200.0,21.0,8.0,17.0
3d696187f8d3543290f64ba2f7b5db9b,automotivo,21.0,1015.0,3.0,100.0,35.0,10.0,25.0
335edc5cba9d15209ff0a3bca20d1ab4,eletronicos,46.0,328.0,3.0,100.0,16.0,15.0,14.0
4673c83bbad0277b120ac3251d4b3633,artes,50.0,472.0,1.0,500.0,16.0,17.0,14.0
bb1713a6219e4b6575cdd9c380638a65,automotivo,46.0,736.0,1.0,400.0,20.0,15.0,15.0
35c07f585b553421c3eac1f3acd0a59e,perfumaria,56.0,410.0,1.0,100.0,16.0,11.0,11.0
ca1a0f9d5386abb248034b9b18e2c981,eletronicos,43.0,566.0,1.0,215.0,19.0,10.0,14.0
47dbce97622eb7520b80d26ab613414e,automotivo,63.0,595.0,3.0,100.0,16.0,16.0,16.0
a9fb80187bf64d19dd2804f25e83c5e6,brinquedos,51.0,690.0,2.0,966.0,22.0,45.0,27.0
389711d6c8aa737f6f70e948946de005,eletrodomesticos,59.0,355.0,1.0,1650.0,50.0,2.0,37.0
287398c3a5da555d519e464b674c1955,perfumaria,60.0,561.0,1.0,550.0,16.0,16.0,11.0
cd064963187616d33281791cd6538171,automotivo,60.0,342.0,2.0,300.0,16.0,6.0,11.0
132893fa155be7225b6ecf7d4fe3ce9a,perfumaria,23.0,405.0,5.0,700.0,35.0,15.0,26.0
7bb6d6699f4f2ff3315e4df8419d4584,papelaria,39.0,211.0,1.0,2900.0,32.0,44.0,21.0
62abef05dddbd149514e4339c84f7d7d,papelaria,39.0,341.0,1.0,200.0,16.0,6.0,11.0
5605cd5e9d7705908a49d92a4299c4d1,perfumaria,48.0,584.0,1.0,160.0,18.0,5.0,16.0
1ee1a3e374020805c935a1a99975e414,telefonia,57.0,540.0,3.0,250.0,17.0,4.0,12.0
850e40acc5b9a8809677aaf1dc5d533c,automotivo,60.0,677.0,2.0,875.0,60.0,8.0,33.0
9c5748657c370b7dbd989b548b041544,papelaria,50.0,329.0,1.0,700.0,16.0,4.0,11.0
10dae91e0aba95747e90280edeffe883,bebes,54.0,1027.0,3.0,100.0,17.0,6.0,11.0
44989697efa3ceece037c5633ea143d9,automotivo,47.0,1334.0,2.0,11450.0,61.0,25.0,45.0
02cd69fa0c8bfb37ca444168927c1e85,automotivo,44.0,871.0,1.0,750.0,16.0,15.0,11.0
8c0c5d88d9ec2bc8e02395bda8ea52f2,brinquedos,37.0,1230.0,1.0,400.0,21.0,9.0,21.0
a7662c5405b825fa922c200b82df17bf,automotivo,60.0,199.0,4.0,350.0,16.0,16.0,16.0
f788dd44fc883f0664693a6dea50437f,brinquedos,42.0,53.0,3.0,600.0,40.0,10.0,25.0
8cc8c4d7141c82262576156f95ff3907,brinquedos,11.0,1349.0,2.0,750.0,20.0,58.0,21.0
3ce21e38e6a3060c20f4e74bdab770c8,bebes,57.0,1340.0,4.0,5508.0,62.0,43.0,56.0
65dee5bfb53947891fc47bf9a850a111,perfumaria,47.0,494.0,1.0,200.0,16.0,16.0,16.0
3c261802e239d1f2dcda5ed49aa14220,brinquedos,47.0,473.0,5.0,250.0,16.0,7.0,11.0
ef7bac3fcd96b1f97400cb9cf17902d8,brinquedos,53.0,1329.0,7.0,4900.0,23.0,16.0,31.0
4db7441d0d2cf3d22cb4d95f87d8bf63,eletronicos,56.0,902.0,3.0,9650.0,20.0,20.0,20.0
cde1ba363d49b86a4730b5828f53c5ba,telefonia,57.0,394.0,4.0,238.0,18.0,8.0,14.0
0e18e94d0e545d65bb80fc56c1a00ae9,telefonia,57.0,458.0,2.0,200.0,17.0,4.0,12.0
95d826ad9085b17f440392512675699f,automotivo,56.0,1000.0,3.0,225.0,19.0,14.0,16.0
4636c8e02578902bfff42ab00f84fbd6,eletroportateis,57.0,435.0,5.0,5900.0,94.0,7.0,45.0
be363f980cc6413dd563223c96ddcfc2,eletrodomesticos,56.0,145.0,1.0,150.0,20.0,13.0,15.0
3e0569568b8fa37cc1f767bc94fdc395,automotivo,41.0,967.0,4.0,2600.0,100.0,5.0,43.0
5b45b90d432972e54f815d543084e6ae,brinquedos,58.0,423.0,3.0,400.0,18.0,14.0,12.0
76521b4860cdf82824bb5fa481a8262d,perfumaria,45.0,953.0,2.0,117.0,16.0,12.0,13.0
4d99eefee32b7d89a78915c19936c8a4,automotivo,54.0,309.0,2.0,85.0,21.0,3.0,17.0
25f22b1819c44d895757e4799135c70c,eletrodomesticos,43.0,244.0,4.0,15100.0,29.0,14.0,21.0
fdaed9f1261debbac5fc4459dc4fad1c,telefonia,52.0,3358.0,3.0,500.0,16.0,16.0,16.0
9907fd083a5dc5b7dab8b53fed5a119c,brinquedos,24.0,534.0,2.0,690.0,40.0,17.0,18.0
9bb64a6bd98df95fcfad9599bfdd1cdf,automotivo,52.0,2223.0,1.0,850.0,24.0,18.0,18.0
e17e3bca5027b6a1ecb3455d503f4517,bebes,55.0,332.0,2.0,200.0,30.0,4.0,20.0
d1054515aecf11efda64e378cc9a20f4,automotivo,36.0,388.0,2.0,260.0,18.0,6.0,17.0
fa0f67a3f3863f19d435a00ecf0460d9,bebes,41.0,341.0,2.0,150.0,20.0,6.0,15.0
e924834e9269807fddcddbbb45c4a54d,perfumaria,30.0,140.0,1.0,200.0,22.0,7.0,16.0
a1ef6deeb394537b4da00d88e6c5313a,papelaria,55.0,359.0,5.0,600.0,35.0,5.0,50.0
27777fe4174b166a89d2359ba1eeec7b,automotivo,29.0,464.0,2.0,10300.0,54.0,57.0,20.0
93612dca2cc02cd586ec7e862f2edcbd,papelaria,58.0,612.0,6.0,800.0,16.0,7.0,21.0
706b14052b57d3bc3b9eb631ac7ab443,automotivo,51.0,816.0,2.0,450.0,30.0,30.0,30.0
020a80cb704bf65f38761fcedf2af192,automotivo,35.0,1512.0,3.0,800.0,26.0,9.0,24.0
177d3d5bb9d4d29222a222e3b3554f41,papelaria,59.0,241.0,6.0,7550.0,60.0,20.0,29.0
e332952ba1987271652c62433c823a91,automotivo,59.0,569.0,3.0,250.0,16.0,15.0,16.0
f47aba0548334576be219248646ff695,brinquedos,58.0,751.0,3.0,900.0,21.0,25.0,21.0
be8a95ba31630bd608a46cb9c42c8b5d,automotivo,51.0,1064.0,3.0,150.0,25.0,3.0,14.0
9fa383a47388caa20228a1b5e238472b,papelaria,41.0,145.0,1.0,980.0,40.0,31.0,28.0
5a0146a47009000363e3ceeade37c54b,papelaria,54.0,521.0,5.0,1550.0,18.0,16.0,18.0
a5c3ddb1a400f50d1cf7138727aec136,brinquedos,49.0,485.0,1.0,7811.0,45.0,28.0,46.0
6bf834c3fe86ab984f80c2914fef03e3,brinquedos,60.0,780.0,4.0,4300.0,20.0,62.0,35.0
2708ea4fc1340081efeffbf11f14d765,perfumaria,54.0,571.0,5.0,1700.0,20.0,24.0,30.0
9ecb6a6e5d07b5d879c67bdc20977bd8,bebes,58.0,868.0,2.0,500.0,30.0,5.0,30.0
cf6c3dd9d7edc47eb9463ec79f6aaaf4,eletronicos,46.0,473.0,1.0,2200.0,45.0,15.0,25.0
f19d1f3b037970f5f9f1f3dad8e8287b,eletrodomesticos,60.0,240.0,1.0,11200.0,27.0,12.0,17.0
c2c4abda0d688d5c2a7f48644ee55a8c,eletronicos,60.0,663.0,2.0,150.0,20.0,11.0,16.0
618c65cb5359281b2c830b9f3f2e1f36,alimentos,47.0,1058.0,3.0,8238.0,44.0,28.0,36.0
5c73346e7049e11811ae921dee4103c5,perfumaria,59.0,1142.0,3.0,900.0,20.0,7.0,23.0
853cabeecd89a8fa18c5ead33e4b7cdb,bebes,41.0,341.0,2.0,150.0,20.0,6.0,15.0
9023ae99d5663286ea4602528149ed45,brinquedos,54.0,377.0,3.0,450.0,18.0,10.0,13.0
6cd94c0fee122c8f6733f6de2bdbab97,automotivo,59.0,1269.0,6.0,500.0,16.0,4.0,11.0
aac08ad85d954dfe44e572ad1012d4ed,eletrodomesticos,56.0,203.0,4.0,450.0,18.0,8.0,13.0
39b7e02eed5da67f370cfd3f1518fe6c,papelaria,34.0,44.0,1.0,100.0,16.0,5.0,16.0
17ad6786808ab3fedfb261a70a5932d6,audio,38.0,2916.0,1.0,620.0,23.0,15.0,17.0
5acad00c7ade065caf69af710c0bdd0c,eletrodomesticos,58.0,133.0,1.0,150.0,27.0,13.0,17.0
d2bea3c01e172037caa99b2d138f39d0,eletroportateis,55.0,512.0,1.0,350.0,16.0,35.0,25.0
1263e0be5fffc8e194d03bee6893eb7c,automotivo,59.0,651.0,5.0,4300.0,78.0,4.0,47.0
1e4afc1a37e11d1cfac59e0599d3ce1f,alimentos,40.0,422.0,1.0,1250.0,17.0,10.0,28.0
ba47e9a1c96e01fc866a0b30f9c78e00,brinquedos,56.0,875.0,4.0,3000.0,20.0,62.0,35.0
1e89bd6bc4f739a8b303c92d58bf8014,eletrodomesticos,53.0,106.0,2.0,450.0,20.0,13.0,12.0
e27ee8db52a19bcbd0129dbbd2286d69,automotivo,60.0,868.0,1.0,350.0,20.0,15.0,15.0
7833fb4b2feb3e20e17156f38f042182,bebes,46.0,736.0,2.0,700.0,16.0,24.0,35.0
0a540d39a147c5937238e5126403c892,automotivo,59.0,473.0,2.0,300.0,25.0,25.0,25.0
2fe4cc1e76752c674b18a250ab1acbd2,perfumaria,59.0,3010.0,1.0,625.0,27.0,11.0,15.0
f320ef0dbc98273d30835e696974e719,eletronicos,60.0,1922.0,2.0,400.0,25.0,12.0,32.0
a8df513e8be2c303a357f71e5f62d1e0,papelaria,56.0,184.0,1.0,7050.0,60.0,20.0,29.0
b39f078aea47425a6a27417828a011a2,telefonia,59.0,667.0,3.0,800.0,20.0,20.0,20.0
b35c8479840135aa13a0f2d6aa8b7f38,bebes,37.0,1243.0,4.0,6400.0,47.0,24.0,33.0
8cbc8c6a8696b2ff8e6999b709b3d068,bebes,50.0,630.0,2.0,1225.0,22.0,31.0,30.0
4466f429e81266e99d1935267aa13329,bebes,39.0,747.0,2.0,450.0,43.0,6.0,30.0
bd85550f79aa4e7452a75c55921cd5c7,brinquedos,58.0,102.0,2.0,250.0,40.0,10.0,25.0
e9cd877ece530798c06b7f8d31b631e3,automotivo,54.0,488.0,3.0,367.0,17.0,12.0,12.0
ee8a9e48919f38bc0f3af2416718b854,automotivo,42.0,3060.0,3.0,620.0,17.0,12.0,15.0
e2d5a7fd80336373b539d5a4220a9ace,automotivo,49.0,1457.0,5.0,18000.0,50.0,20.0,20.0
e899d44e1fbd1131a4c94b9f7bb1ff2a,brinquedos,29.0,1049.0,1.0,700.0,43.0,7.0,30.0
adf9f5989ed8d85d68ea6b941de7a633,brinquedos,60.0,492.0,2.0,3500.0,62.0,11.0,22.0
1be077a2d74abc6941e3fe47906df83c,brinquedos,34.0,158.0,2.0,150.0,16.0,18.0,18.0
5aaa1448f415af8897b81e7a1d959284,automotivo,57.0,840.0,1.0,5450.0,45.0,20.0,45.0
16e556eacc104de6e97b84512d426240,perfumaria,60.0,877.0,1.0,550.0,23.0,8.0,15.0
0e323ee8f8dc60a0b875e9ac4daf1337,telefonia,55.0,359.0,2.0,317.0,21.0,14.0,16.0
fd0f7402731790468090d7895cf61c0f,perfumaria,38.0,1120.0,1.0,500.0,16.0,16.0,16.0
fed7ed9a2c9239558d696bfb40fc96a9,telefonia,30.0,843.0,1.0,125.0,16.0,10.0,13.0
7ac91bd6ae5eb819e8f9df0a8e066249,automotivo,56.0,1993.0,4.0,120.0,17.0,11.0,14.0
c54fe6aa647b1835911c540439f62300,climatizacao,59.0,250.0,4.0,5150.0,36.0,47.0,46.0
399b5ae65ca9680e1d5d1b314439e4d1,eletronicos,53.0,734.0,3.0,1617.0,26.0,8.0,22.0
d61cb9070ed7de8a2478eca9c8fc3d93,bebidas,60.0,3748.0,1.0,5900.0,55.0,28.0,28.0
e3af4b7c220aca1535b34416de24dfb7,brinquedos,32.0,254.0,1.0,250.0,16.0,10.0,11.0
0185f302dc17abf603edfe7929a0120a,automotivo,59.0,651.0,5.0,10600.0,78.0,4.0,47.0
d8aa9936fd75e2d1cac692da307ff48a,perfumaria,38.0,85.0,1.0,500.0,20.0,20.0,20.0
5c75915e4a74994308fe805cdbfbf5f5,automotivo,43.0,668.0,2.0,100.0,20.0,15.0,15.0
065ced48dd97c1b3322fab19e5844542,bebes,53.0,958.0,1.0,450.0,20.0,15.0,15.0
7cb5b984262835ef46a1ed83d04d0d44,bebidas,51.0,824.0,2.0,850.0,16.0,13.0,15.0
0dcbc0d012d42719216ea7dff6b90a6f,brinquedos,53.0,1047.0,5.0,1700.0,28.0,50.0,24.0
2d71e17205833ea157f7408ebb3f3229,automotivo,45.0,1322.0,3.0,372.0,24.0,15.0,18.0
1d23d07e957a7e3a0a951b8df7361990,papelaria,56.0,242.0,4.0,150.0,16.0,6.0,11.0
988a221d27cc482916fd66cd3662ed69,automotivo,45.0,1273.0,1.0,633.0,20.0,13.0,16.0
346a9c7bdc6236d95d5efa3ddf0866ef,eletroportateis,50.0,648.0,1.0,4000.0,40.0,20.0,25.0
d6062a139383f9f749121e67262ce7d3,papelaria,48.0,152.0,1.0,450.0,20.0,8.0,14.0
27156b97658943acbc27073b5e3a3e9b,automotivo,52.0,629.0,3.0,1750.0,33.0,27.0,26.0
8cbedba2d7cc24610c6db688d74b23ae,papelaria,41.0,142.0,2.0,125.0,22.0,9.0,15.0
8d8426c5adc78437359a25c285959192,audio,17.0,265.0,1.0,300.0,16.0,4.0,12.0
3c37353c20d6c00e079dbc21cf39f305,eletrodomesticos,60.0,291.0,3.0,275.0,23.0,11.0,16.0
aece157b74fa793277ecc4e94bedf9a0,papelaria,59.0,226.0,5.0,8150.0,35.0,60.0,40.0
00c407e056c74eb8040a1233ca6da16f,papelaria,56.0,183.0,2.0,650.0,35.0,15.0,28.0
b83738ac1903f7c8f0ed378cb085909c,eletronicos,56.0,1184.0,3.0,5700.0,20.0,15.0,13.0
f9eb3d4735a873ed48d15dea16183664,automotivo,60.0,3849.0,1.0,1100.0,24.0,18.0,18.0
c1a06e885e363ce94a917ac747be25c3,automotivo,36.0,380.0,1.0,550.0,30.0,5.0,20.0
f0d32532e5d3c1acbf87f4bc139d59cc,telefonia,35.0,356.0,4.0,125.0,18.0,3.0,12.0
c24d27905e6d1242d7366746a126e130,telefonia,58.0,677.0,1.0,150.0,17.0,8.0,14.0
aea6413d9a7fadfe4a7479cafef92650,brinquedos,12.0,167.0,1.0,200.0,30.0,7.0,20.0
c00627ba53d46c497a4d302caa6d43bf,brinquedos,20.0,998.0,1.0,925.0,40.0,21.0,29.0
2bd57c183094130d215a333ea80c8b62,bebidas,47.0,802.0,1.0,150.0,20.0,20.0,20.0
e2a5fbcec3cf55f09968fb1ecbe16638,perfumaria,44.0,731.0,1.0,500.0,20.0,20.0,30.0
23aaf24124ff41ebd81163d245aae6f3,artes,59.0,332.0,2.0,350.0,16.0,11.0,12.0
ed8f3fdb0b900c5c123d21fbf5588072,perfumaria,34.0,196.0,1.0,425.0,17.0,13.0,14.0
5dc080b3e2c10d388f9a73fa2a49cfb3,automotivo,59.0,703.0,6.0,5850.0,47.0,19.0,23.0
2f9c82f3ca3b33585ac101579a28933d,brinquedos,44.0,687.0,4.0,300.0,16.0,7.0,20.0
33f17ed3c6906f7a7ae17a0843536db4,telefonia,59.0,818.0,6.0,300.0,17.0,4.0,12.0
bbd704063c23164b2674e893ac58d63b,perfumaria,59.0,526.0,1.0,350.0,20.0,10.0,20.0
3c1fe640b9b303b8f12b612e350b9446,brinquedos,29.0,556.0,2.0,3075.0,44.0,45.0,23.0
011ae9863bd5b15e528a16dd8ceb4772,brinquedos,56.0,1784.0,6.0,1575.0,19.0,51.0,20.0
dee88ebd74f8109d7dab6d12d77a7a64,brinquedos,18.0,1586.0,1.0,1284.0,43.0,17.0,24.0
c7c44bf04797742e75274c5f288ae737,perfumaria,51.0,1085.0,1.0,250.0,20.0,20.0,20.0
97df437aeb3472b9d42b4c2e9a9d88f6,brinquedos,17.0,890.0,1.0,2600.0,35.0,25.0,35.0
fe8f341b1e20d2b1135245c3400a6e53,automotivo,58.0,904.0,1.0,3550.0,35.0,20.0,20.0
ad2ff9b0c224aa7d855f7fd8109b6289,perfumaria,33.0,560.0,1.0,388.0,20.0,14.0,17.0
7af4c96f817389692dfb05e679dbd991,eletronicos,59.0,390.0,6.0,1250.0,22.0,5.0,22.0
416095891c3eb407eb70756068f7837f,brinquedos,58.0,1343.0,3.0,650.0,37.0,5.0,23.0
c904e2f76d44b7aed8979dd9f63f621f,bebes,54.0,756.0,4.0,600.0,24.0,13.0,18.0
7166c23218346e0375296e25b13af9e2,bebes,48.0,782.0,2.0,500.0,20.0,15.0,15.0
20d7e618ee9f33f59efe64ca4059d185,musica,56.0,406.0,3.0,200.0,16.0,9.0,11.0
06afd0d01616e40441e7f743cdc03a2e,automotivo,60.0,2826.0,4.0,320.0,21.0,7.0,14.0
acdaf46074ae1723068d6b19e559a5f7,bebes,41.0,1153.0,1.0,950.0,99.0,5.0,47.0
ee8ac61007ef85514383c4286df83fe7,telefonia,49.0,391.0,2.0,200.0,19.0,4.0,11.0
9bde344a67494559d37249506076d638,papelaria,49.0,1853.0,3.0,900.0,20.0,35.0,45.0
fb0467f650186a474da44003e623a3c4,telefonia,43.0,299.0,3.0,200.0,16.0,4.0,11.0
2a1ac54a9b67c036945d5572a4300887,telefonia,59.0,1167.0,2.0,350.0,16.0,2.0,11.0
47a4d6ab2e9b253f8c3c8aefa0c40285,perfumaria,49.0,571.0,1.0,250.0,20.0,20.0,20.0
1a90af24f474949bdc928a39b627fd57,brinquedos,58.0,551.0,3.0,1483.0,35.0,35.0,29.0
2ca431a4c4a04c65e66c345e282d0a54,eletroportateis,41.0,764.0,3.0,18700.0,75.0,40.0,40.0
58b0b0b3e6b7f8ecd3874db9c141250d,brinquedos,58.0,2876.0,4.0,850.0,25.0,55.0,25.0
86affbe24eda560b9bba0e36f87bdbfe,bebes,40.0,805.0,1.0,3974.0,35.0,37.0,22.0
7469321b64a52ab80178417a543a45a8,papelaria,46.0,440.0,1.0,1400.0,16.0,7.0,12.0
8ec82b20020236063c807e2b9fa43bff,automotivo,56.0,391.0,1.0,1400.0,50.0,20.0,30.0
4af81c9413dcb40e03e2a1bc15a6448b,automotivo,57.0,804.0,7.0,133.0,18.0,2.0,14.0
dcbdf52239601eca861bf0d1aa598fab,telefonia,32.0,451.0,2.0,185.0,24.0,7.0,16.0
d3013b06b7a68f7ea7f29d55377d9bd2,brinquedos,56.0,653.0,2.0,925.0,43.0,38.0,38.0
e5cfaed5125bd848f496ca11de0ce00d,eletronicos,60.0,1687.0,1.0,6700.0,89.0,16.0,35.0
9174e9c6706591455d3422ce4f91a685,automotivo,48.0,539.0,1.0,800.0,20.0,20.0,11.0
bfb0b1ac4d2c3e1ebae4a01c3fcbfb1e,perfumaria,60.0,657.0,1.0,500.0,16.0,16.0,22.0
1347d4320dcd0acd750e37bb3d94a918,eletrodomesticos,54.0,780.0,5.0,7600.0,30.0,50.0,40.0
74e5e7c0ad09d8fec4d30c75a70a7799,automotivo,55.0,1443.0,6.0,1650.0,30.0,30.0,30.0
b4710f5c669c6820baa19c6c83c387ef,eletrodomesticos,52.0,307.0,1.0,100.0,18.0,8.0,13.0
751fe3ca6058edd02011a3cd408211f3,brinquedos,56.0,917.0,6.0,1600.0,23.0,41.0,16.0
0c4709ae5ad2750dd34dbaff9d5bbd3d,telefonia,60.0,776.0,6.0,300.0,17.0,4.0,12.0
1f9a992e9e20d544dead76bd2a0560f9,brinquedos,36.0,492.0,1.0,200.0,16.0,16.0,16.0
4e5ec6703d421384313fb8279f1d3a0a,automotivo,59.0,703.0,6.0,6225.0,56.0,11.0,32.0
